chengshi,yijiquyu,xiaoqumingcheng,xiaoqujunjia,jiagezoushi,quyushangquan,xiangxidizhi,jianzhuleixing,wuyefeiyong,chanquanleibie,rongjilv,zonghushu,lvhualv,jianzhuniandai,tingchewei,kaifashang,wuyegongsi,zaizushu,zaishoushu,community_url,bd_lon,bd_lat,wgs_lon,wgs_lat,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,min_time_gaoxiao,count_gaoxiao,min_time_yiyuan,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,min_time_xiuxian,count_xiuxian,gcj_lon,gcj_lat,amaplonlat
宜昌,西陵,旭日升小区,7058,0.0,伍家岗 万达,中南路,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,5,66,//yichang.ganji.com/xiaoqu/xurishengxiaoqu/,111.34275101377946,30.69658988636657,111.33050713938965,30.69284121207404,24,1701,0,10000,0,10000,0,10000,0,1543,0,1437,0,10000,0,111.33629988553196,30.690487818316438,"111.33629988553196,30.690487818316438"
宜昌,西陵,学府花园,7604,0.651,西陵 步行街,黄河路29号,多层,0.00元/平米/月,商品房住宅,1.29,暂无数据,暂无数据,2007年,配有地上停车位,宜昌义诚房地产有限责任公司,暂无数据,114,10,//yichang.ganji.com/xiaoqu/xuefuhuayuan0t0H/,111.32596743295322,30.73610976684884,111.31366142172645,30.732648328319456,123,10000,0,10000,0,881,1,291,1,609,1,119,2,10000,0,111.31940939428519,30.73028205743012,"111.31940939428519,30.73028205743012"
宜昌,伍家岗,雅派青年公寓,10136,1.363,伍家岗 杨岔路,夷陵区大道276号,小高层|高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2000年,配有地上停车位,暂无数据,暂无数据,35,48,//yichang.ganji.com/xiaoqu/yapaiqingniangongyu/,111.35917657494467,30.651662965131056,111.34691530758948,30.647693702447132,52,640,3,928,0,10000,0,96,2,441,2,609,3,13,1,111.35274868110356,30.64534954687922,"111.35274868110356,30.64534954687922"
宜昌,宜都,雅斯都市经典,5822,0.249,宜都市区 长江大道,长江大道5号,多层|高层,0.80元/平米/月,商品房住宅,2.00,暂无数据,暂无数据,2012年,暂无数据,湖北大地基置业有限公司,宜昌合田物业有限责任公司,34,1,//yichang.ganji.com/xiaoqu/yasidoushijingdianXP2k/,111.47115129998421,30.39421967749504,111.45886737531144,30.39044279912498,556,807,1,836,1,10000,0,1280,0,1115,0,722,4,940,0,111.46469536324517,30.387982343826092,"111.46469536324517,30.387982343826092"
宜昌,宜都,雅斯国际广场,6501,-3.365,宜都市区 长江大道,清江大道47号,高层,1.20元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,湖北大地基置业有限公司,宜昌合田物业有限责任公司,32,3,//yichang.ganji.com/xiaoqu/yasiguojiguangchang9X76/,111.463618020147,30.391598985213562,111.45128716126449,30.387914899362002,124,282,7,346,2,10000,0,841,1,316,7,34,11,0,3,111.45713242726849,30.385472109128166,"111.45713242726849,30.385472109128166"
宜昌,伍家岗,雅亭阁,10093,0.0,伍家岗 宝塔河,东山大道360号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2008年,配有地上停车位,暂无数据,暂无数据,4,1,//yichang.ganji.com/xiaoqu/yatingge/,111.33266016832478,30.67437108290051,111.320388106086,30.67082294407211,167,269,1,391,1,10000,0,826,1,187,5,187,4,1256,0,111.32614997809428,30.668440033214516,"111.32614997809428,30.668440033214516"
宜昌,伍家岗,怡馨,9976,0.493,伍家岗 北山坡,松林路,高层,0元/平米/月,商品房住宅,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,8,5,//yichang.ganji.com/xiaoqu/yixin/,111.3483374769324,30.691759755735013,111.33610176633378,30.687916137772014,293,387,1,10000,0,10000,0,10000,0,633,1,1558,0,10000,0,111.34190975885747,30.68557091050575,"111.34190975885747,30.68557091050575"
宜昌,西陵,亚洲广场,10738,-3.131,西陵 北门,西陵一路,高层,1.60元/平米/月,商品房住宅,6.99,暂无数据,暂无数据,2009年,暂无数据,湖北建鑫地产,宜昌市全心物业有限公司,66,97,//yichang.ganji.com/xiaoqu/yazhouguangchangNJ9G/,111.29005901765012,30.709001734754825,111.27785982137512,30.705660766592693,115,199,7,514,4,10000,0,154,4,4,12,205,13,0,4,111.28351396328239,30.703223470353635,"111.28351396328239,30.703223470353635"
宜昌,夷陵,烟厂宿舍,5463,-7.138,夷陵 虾子沟,黄金路,多层,0.00元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,34,5,//yichang.ganji.com/xiaoqu/yanchangsusheJF5H/,111.35714487198291,30.78972437008692,111.34488981941239,30.785711058480558,181,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,111.35073009867412,30.783430631445498,"111.35073009867412,30.783430631445498"
宜昌,秭归,堰湾小区,3506,-0.639,秭归 平湖大道,迎宾路,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2,0,//yichang.ganji.com/xiaoqu/yanwanxiaoquc4zd/,110.99580503429088,30.81165487250419,110.98405176660778,30.80781941202335,959,10000,0,1477,0,10000,0,10000,0,957,0,10000,0,10000,0,110.98940211018173,30.80537797236516,"110.98940211018173,30.80537797236516"
宜昌,伍家岗,阳光城中梁国悦府,7025,-17.342,伍家岗 杨岔路,东艳路,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,6,0,//yichang.ganji.com/xiaoqu/yangguangchengzhongliangguoyuefu/,111.38457027933822,30.66934763042629,111.37223739561998,30.66545495639763,111,10000,0,10000,0,10000,0,10000,0,10000,0,518,1,10000,0,111.37812743793637,30.663153153021497,"111.37812743793637,30.663153153021497"
宜昌,长阳,阳光公寓,7345,-5.824,东山 东山花园,发展大道42号,高层,1.00元/平米/月,商品房住宅,4.90,暂无数据,暂无数据,2012年,暂无数据,宜昌市明富华置业有限责任公司,冠博物业,153,100,//yichang.ganji.com/xiaoqu/yangguanggongyuDo34/,111.33220194268414,30.719038697382015,111.31992382454034,30.71547792714536,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0,111.32568825448283,30.713115120780095,"111.32568825448283,30.713115120780095"
宜昌,东山,阳光花园,7581,1.733,东山 东山花园,城东大道10号,多层|高层,0.50元/平米/月,商品房住宅,2.50,暂无数据,暂无数据,2002年,暂无数据,湖北建鑫房地产开发有限公司宜昌分公司,宜昌精致物业管理有限责任公司,95,18,//yichang.ganji.com/xiaoqu/yangguanghuayuanB9mJ/,111.31765864596925,30.71488280517378,111.30536960259025,30.71155629694347,165,452,2,312,1,835,1,320,1,636,1,332,6,840,1,111.31109240068496,30.709164269105404,"111.31109240068496,30.709164269105404"
宜昌,秭归,阳光家园,4736,-3.253,秭归 平湖大道,平湖大道,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,15,0,//yichang.ganji.com/xiaoqu/yangguangjiayuan1j3M/,110.97624559960829,30.826746158491165,110.96449183497083,30.823244153046875,352,186,4,471,2,892,1,292,1,228,4,440,5,445,1,110.96976066771737,30.820755119917234,"110.96976066771737,30.820755119917234"
宜昌,枝江,阳光商厦,3530,-5.094,枝江 迎宾大道,江汉路,高层,0元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,169,1,//yichang.ganji.com/xiaoqu/yangguangshangsha2fbQ/,111.75097719431021,30.428968576147142,111.73872440501893,30.425424563027583,59,369,1,320,1,149,1,917,0,214,4,668,3,889,1,111.74450620796128,30.42287379428991,"111.74450620796128,30.42287379428991"
宜昌,夷陵,阳光水岸,6279,4.181,夷陵 丁家坝,松湖路13号,小高层|高层,1.00元/平米/月,商品房住宅,3.00,336户,暂无数据,2007年,配有地上停车位,湖北楚江房地产开发有限公司夷陵分公司,阳光水岸物业,28,1,//yichang.ganji.com/xiaoqu/yangguangshuianQd58/,111.32564476161404,30.779966880880686,111.31333820586453,30.77648930003258,182,691,1,739,2,10000,0,1177,0,355,4,816,1,10000,0,111.31908907898838,30.774144983394706,"111.31908907898838,30.774144983394706"
宜昌,宜都,阳光小区,3483,-3.854,宜都 宜都市区,长江大道8号,多层,0.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,48,0,//yichang.ganji.com/xiaoqu/yangguangxiaoqu2fW7/,111.47132098989505,30.397162001583805,111.45903776548887,30.393382862023877,422,778,2,834,1,10000,0,1043,0,1097,0,410,6,939,0,111.46486559199741,30.39092252430575,"111.46486559199741,30.39092252430575"
宜昌,伍家岗,杨岔路交警宿舍,7823,1.333,伍家岗 北山坡,东山大道329号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,22,12,//yichang.ganji.com/xiaoqu/yangchalujiaojingsushe/,0,0,-0.00650455831441379,-0.00600417360719818,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,-0.00650455831441379,-0.00600417360719818,"-0.00650455831441379,-0.00600417360719818"
宜昌,东山,杨岔路小区,8430,5.324,伍家岗 杨岔路,杨岔路1号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2011年,配有地上停车位,暂无数据,暂无数据,291,71,//yichang.ganji.com/xiaoqu/yangchaluxiaoqu/,111.32856721892965,30.677459679024548,111.3162905932082,30.6739867583092,227,490,2,266,1,10000,0,10000,0,738,3,183,3,1850,0,111.32204097692254,30.671597440424783,"111.32204097692254,30.671597440424783"
宜昌,五峰,杨家寨小区,0,0.0,五峰 天池步行街,曹家坪路,小高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,3,0,//yichang.ganji.com/xiaoqu/yangjiazhaixiaoqu9U58/,111.07278649276562,30.174458200341956,111.06059741971849,30.17119583912362,1084,1443,0,1440,0,10000,0,10000,0,1393,0,10000,0,1276,0,111.06618987900201,30.16877053213881,"111.06618987900201,30.16877053213881"
宜昌,伍家岗,窑建庭苑,7473,0.891,伍家岗 万达,夷陵路252号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,22,13,//yichang.ganji.com/xiaoqu/yaojiantingyuan/,111.29847344536208,30.71386111287634,111.28622755541623,30.71059298169102,176,627,2,510,6,1266,0,451,1,246,8,115,16,309,4,111.2919007834004,30.708169092536647,"111.2919007834004,30.708169092536647"
宜昌,伍家岗,窑建小区,7167,-1.129,伍家岗 北山坡,夷陵大道,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,1995年,暂无数据,暂无数据,暂无数据,42,8,//yichang.ganji.com/xiaoqu/yaojianxiaoqu/,111.31092123516977,30.69000909504793,111.29864757189735,30.686754785573182,55,531,5,733,4,321,4,116,5,373,7,38,8,483,1,111.30434997813258,30.68433915678807,"111.30434997813258,30.68433915678807"
宜昌,枝江,瑶华社区,2406,-0.928,其他 玛瑙河大道,002乡道,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,0,//yichang.ganji.com/xiaoqu/yaohuashequ92JC/,111.63838901643791,30.578683898414933,111.62630359138296,30.575392344788764,10000,224,1,834,1,10000,0,10000,0,10000,0,10000,0,10000,0,111.63189905901687,30.572722199315365,"111.63189905901687,30.572722199315365"
宜昌,西陵,夜明珠路21号小区,0,0.0,西陵 北门,夜明珠路21号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2,1,//yichang.ganji.com/xiaoqu/yemingzhulu21haoxiaoqu/,0,0,-0.00650455831441379,-0.00600417360719818,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,-0.00650455831441379,-0.00600417360719818,"-0.00650455831441379,-0.00600417360719818"
宜昌,葛洲坝,夜明珠小区,6498,3.301,葛洲坝 夜明珠,马兰路2号,多层|小高层,0.40元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2000年,暂无数据,暂无数据,暂无数据,98,5,//yichang.ganji.com/xiaoqu/yemingzhuxiaoqu/,111.31800566138773,30.751997755237422,111.30568391488666,30.748640683736784,211,1903,0,1281,0,10000,0,10000,0,418,1,10000,0,10000,0,111.31141080444567,30.746267694773557,"111.31141080444567,30.746267694773557"
宜昌,伍家岗,一马路卫健委宿舍小区,9847,-1.223,伍家岗 杨岔路,一马路22号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,33,3,//yichang.ganji.com/xiaoqu/yimaluweijianweisushexiaoqu/,111.29837463175599,30.696680949773008,111.28613849649307,30.69342258540994,36,148,4,266,5,1086,0,624,1,415,14,335,8,224,1,111.29181003503162,30.690990375788264,"111.29181003503162,30.690990375788264"
宜昌,秭归,一中宿舍,5497,16.369,秭归 平湖大道,丹阳路10号,多层,0元/平米/月,商品房住宅,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,12,0,//yichang.ganji.com/xiaoqu/yizhongsushe3b0l/,110.9866720520015,30.83850495946805,110.97491341136738,30.834791486221572,47,0,1,743,1,1113,0,626,1,191,3,191,1,10000,0,110.98022639012756,30.83233794591423,"110.98022639012756,30.83233794591423"
宜昌,枝江,医疗保障局宿舍,3403,3.177,枝江 迎宾大道,团结路36-20号,小高层,0.00元/平米/月,经济适用房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,4,0,//yichang.ganji.com/xiaoqu/yiliaobaozhangjusushe/,111.76407202459367,30.428930164479322,111.75175812144465,30.425611485147915,25,813,1,196,2,10000,0,449,2,478,4,393,8,199,2,111.75753972883788,30.423060437812165,"111.75753972883788,30.423060437812165"
宜昌,秭归,医疗中心宿舍,6180,10.736,秭归 平湖大道,长宁大道10号,小高层,0元/平米/月,商品房住宅,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,41,0,//yichang.ganji.com/xiaoqu/yiliaozhongxinsusheyC5m/,110.98816898830333,30.832427245015417,110.9764157167396,30.828692310265332,107,652,2,152,1,522,1,25,1,163,13,349,9,989,0,110.98173461216965,30.82623973409087,"110.98173461216965,30.82623973409087"
宜昌,夷陵,夷陵大道114号小区,0,0.0,夷陵 图书馆,夷陵大道114号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2,0,//yichang.ganji.com/xiaoqu/yilingdadao114haoxiaoqu/,111.30169543366695,30.70050365055562,111.28944519094969,30.69725773187762,459,698,4,496,4,1298,0,869,1,721,3,556,6,657,1,111.29512499473867,30.69483219677222,"111.29512499473867,30.69483219677222"
宜昌,西陵,夷陵大道124号小区,0,0.0,西陵 白龙岗,夷陵大道124号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,4,0,//yichang.ganji.com/xiaoqu/yilingdadao124haoxiaoqu/,111.30194768414229,30.700306552326406,111.28969659414038,30.69706142854947,102,575,2,824,1,105,3,1067,0,152,3,563,5,884,1,111.29537699632814,30.694636181261256,"111.29537699632814,30.694636181261256"
宜昌,西陵,夷陵大道129-7号小区,0,0.0,西陵 白龙岗,夷陵大道129-7号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,0,//yichang.ganji.com/xiaoqu/yilingdadao1297haoxiaoqu/,111.30562268072939,30.696071067216778,111.29336080079283,30.692831457167767,21,428,3,553,3,576,4,532,2,318,9,234,6,701,1,111.29904998742627,30.690409928709183,"111.29904998742627,30.690409928709183"
宜昌,西陵,夷陵大道132号小区,0,0.0,西陵 白龙岗,夷陵大道132号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,0,//yichang.ganji.com/xiaoqu/yilingdadao132haoxiaoqu/,111.30345185449839,30.69925514361819,111.29119593004624,30.696013472419747,41,378,2,627,2,181,3,870,1,63,5,405,6,687,1,111.29687994538949,30.69359003095803,"111.29687994538949,30.69359003095803"
宜昌,西陵,夷陵大道13号小区,0,0.0,西陵 CBD,夷陵大道13号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,0,//yichang.ganji.com/xiaoqu/yilingdadao13haoxiaoqu/,111.29826510316178,30.717034766734255,111.28601711761378,30.71376314282056,60,737,3,414,5,10000,0,604,1,358,7,0,15,519,3,111.2916901236011,30.711340490329672,"111.2916901236011,30.711340490329672"
宜昌,伍家岗,夷陵大道163号小区,0,0.0,伍家岗 万达,夷陵大道163号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,0,1,//yichang.ganji.com/xiaoqu/yilingdadao163haoxiaoqu/,111.30991875586473,30.690825698917017,111.29764691845531,30.687576337306332,90,641,5,621,3,432,4,227,5,484,7,147,8,593,1,111.30334674923391,30.685159395160323,"111.30334674923391,30.685159395160323"
宜昌,伍家岗,夷陵大道195号小区,8987,11.672,伍家岗 北山坡,夷陵大道195号,小高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,6,7,//yichang.ganji.com/xiaoqu/yilingdadao195haoxiaoqu/,111.31594369092014,30.686589695831554,111.30366401108999,30.683296784255724,1,1,2,281,1,693,1,423,4,460,4,165,5,232,1,111.3093796609814,30.680888308518398,"111.3093796609814,30.680888308518398"
宜昌,伍家岗,夷陵大道225号小区,0,0.0,伍家岗 万达,夷陵大道225号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,0,//yichang.ganji.com/xiaoqu/yilingdadao225haoxiaoqu/,111.32192910053313,30.682874498291135,111.30964843741101,30.679508688109905,29,589,2,729,1,10000,0,1033,0,387,1,612,6,713,1,111.31538040746563,30.677109376768083,"111.31538040746563,30.677109376768083"
宜昌,伍家岗,夷陵大道240号小区,6575,0.0,伍家岗 北山坡,夷陵大道240号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,天竹苑物业管理服务中心,3,0,//yichang.ganji.com/xiaoqu/yilingdadao240haoxiaoqu/,111.32478017310308,30.67990341094276,111.31250023025154,30.676494613574196,175,863,1,539,1,10000,0,10000,0,427,1,570,2,2190,0,111.3182400109692,30.67409925533266,"111.3182400109692,30.67409925533266"
宜昌,伍家岗,夷陵大道285号小区,0,0.0,伍家岗 万达,夷陵大道285号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2,0,//yichang.ganji.com/xiaoqu/yilingdadao285haoxiaoqu/,111.3312971397304,30.674415266306774,111.31902265397969,30.67089289026397,201,265,1,216,1,10000,0,999,0,254,4,254,4,1431,0,111.32478060808313,30.668507392323058,"111.32478060808313,30.668507392323058"
宜昌,伍家岗,夷陵大道422号小区,0,0.0,伍家岗 五一广场,夷陵大道422号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,0,1,//yichang.ganji.com/xiaoqu/yilingdadao422haoxiaoqu/,111.3613875275845,30.650400315221216,111.34912327101812,30.646415322479704,193,520,3,1090,0,10000,0,234,5,606,2,397,4,216,2,111.35496212950933,30.644074279906672,"111.35496212950933,30.644074279906672"
宜昌,西陵,夷陵大道93号小区,0,0.0,西陵 CBD,夷陵大道93号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,2,//yichang.ganji.com/xiaoqu/yilingdadao93haoxiaoqu/,111.29937226021129,30.706742002991056,111.28712805886117,30.70348340686565,69,525,3,635,4,524,2,871,1,402,9,341,19,489,4,111.29280280745428,30.701057397369333,"111.29280280745428,30.701057397369333"
宜昌,伍家岗,夷陵花园,8415,3.05,伍家岗 杨岔路,夷陵大道264号,多层,0.70元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,1998年,配有地上停车位,宜昌振冶能源科技有限公司,宜昌市万佳实业有限责任公司,36,10,//yichang.ganji.com/xiaoqu/yilinghuayuan/,111.32630007548359,30.6773233281829,111.31402012733834,30.673889970387027,66,618,2,294,1,10000,0,10000,0,467,3,325,3,1945,0,111.3197640104545,30.671496294614624,"111.3197640104545,30.671496294614624"
宜昌,夷陵,夷陵建材小区,6172,1.301,夷陵 图书馆,黄金路7号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,14,1,//yichang.ganji.com/xiaoqu/yilingjiancaixiaoqu/,111.33782308941282,30.778396717070315,111.32553626893929,30.77469346636923,291,210,4,380,3,10000,0,859,1,615,3,291,14,10000,0,111.33132200647552,30.772371531904014,"111.33132200647552,30.772371531904014"
宜昌,伍家岗,夷陵路247号小区,0,0.0,伍家岗 万达,夷陵路247号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,0,//yichang.ganji.com/xiaoqu/yilinglu247haoxiaoqu/,111.29847344536208,30.71386111287634,111.28622755541623,30.71059298169102,176,627,2,510,6,1266,0,451,1,246,8,115,16,309,4,111.2919007834004,30.708169092536647,"111.2919007834004,30.708169092536647"
宜昌,夷陵,夷陵区实验初中职工宿舍,6576,7.492,夷陵 虾子沟,康乐街34-4号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,30,1,//yichang.ganji.com/xiaoqu/yilingqushiyanchuzhongzhigongsushe/,111.33556160529146,30.779624197532765,111.32327140955071,30.775964465000406,219,214,3,505,2,10000,0,917,0,473,3,74,12,10000,0,111.32905075447836,30.773638855117756,"111.32905075447836,30.773638855117756"
宜昌,夷陵,夷陵区税务局小区,0,0.0,夷陵 城标,松湖路16号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,4,0,//yichang.ganji.com/xiaoqu/yilingqushuiwujuxiaoqu/,111.324401503195,30.779113133523705,111.31209279871608,30.775656040507354,131,792,2,581,1,10000,0,1066,0,419,3,917,0,10000,0,111.31784005308933,30.773308937035925,"111.31784005308933,30.773308937035925"
宜昌,夷陵,夷陵区正脉星湖湾,8088,-0.823,夷陵 丁家坝,松湖路17号,小高层|高层|超高层,1.60元/平米/月,商品房住宅,2.20,2530户,暂无数据,2015年,停车位3070个,湖北圆通置业有限公司,宜昌高德联行物业服务有限公司,552,18,//yichang.ganji.com/xiaoqu/yilingquzhengmaixinghuwan/,111.31961937740587,30.777821948268848,111.3073063448462,30.774434573984248,204,430,1,757,1,10000,0,932,0,405,3,1152,0,10000,0,111.31303999456681,30.772077936348214,"111.31303999456681,30.772077936348214"
宜昌,东山,夷陵山庄,9063,8.761,西陵 CBD,山庄路11号,多层|小高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2011年,配有地上停车位,暂无数据,暂无数据,0,0,//yichang.ganji.com/xiaoqu/yilingshanzhuang/,111.3066450431286,30.704931263401033,111.29437761071475,30.701685599256137,281,855,1,893,1,621,1,1486,0,235,4,235,4,615,1,111.30007015852107,30.699269901014873,"111.30007015852107,30.699269901014873"
宜昌,伍家岗,夷陵小区,0,0.0,伍家岗 万达,夷陵大道189号,小高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,6,2,//yichang.ganji.com/xiaoqu/yilingxiaoquCD86/,111.31336627275091,30.688328529489457,111.30108906013311,30.685058198875158,78,271,3,560,1,419,1,149,4,289,5,177,8,223,1,111.30679785641432,30.682645993248133,"111.30679785641432,30.682645993248133"
宜昌,夷陵,夷陵新都,6288,-2.575,夷陵 丁家坝,松湖路10-2号,高层,1.50元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2007年,配有地上停车位,暂无数据,宜昌市康居物业管理有限公司,27,1,//yichang.ganji.com/xiaoqu/yilingxindou/,111.3275759387994,30.781657863203737,111.31527345692322,30.778146865747647,161,420,2,635,2,10000,0,936,0,311,4,545,3,10000,0,111.32103000553752,30.775807093734564,"111.32103000553752,30.775807093734564"
宜昌,夷陵,夷陵医院宿舍,5687,-1.768,夷陵 虾子沟,东湖大道29号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,19,9,//yichang.ganji.com/xiaoqu/yilingyiyuansushe/,111.33405838085105,30.77187897683482,111.32175930319598,30.768250539618553,123,777,1,425,3,10000,0,0,1,351,1,189,12,10000,0,111.32753362373438,30.76591796818006,"111.32753362373438,30.76591796818006"
宜昌,伍家岗,夷顺商厦,8789,-5.347,伍家岗 伍家岗周边,夷陵大道401号,高层,1.50元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,宜昌夷顺置业有限公司,宜昌坤达物业管理有限公司,23,9,//yichang.ganji.com/xiaoqu/yishunshangsha/,111.35921803174396,30.651494150482787,111.34695662327539,30.647524586612484,39,627,3,916,0,10000,0,84,2,428,2,596,3,0,1,111.35279008777022,30.645180427417063,"111.35279008777022,30.645180427417063"
宜昌,伍家岗,怡和小区,8356,3.698,伍家岗 杨岔路,白家冲路,多层|小高层,0.00元/平米/月,商品房住宅,2.60,暂无数据,暂无数据,2009年,配有地上停车位,暂无数据,暂无数据,90,4,//yichang.ganji.com/xiaoqu/yihexiaoqu9087/,111.352634620153,30.679592348605716,111.34039736370167,30.675689060558604,259,1240,0,10000,0,10000,0,10000,0,564,1,10000,0,10000,0,111.34621603019676,30.673346009458196,"111.34621603019676,30.673346009458196"
宜昌,东山,怡景华园,8854,-0.487,东山 东山花园,城东大道1号,多层|小高层,0.50元/平米/月,商品房住宅,1.85,144户,暂无数据,2005年,暂无数据,暂无数据,暂无数据,187,27,//yichang.ganji.com/xiaoqu/yijinghuayuan0847/,111.319216217893,30.71819253811959,111.30692402305618,30.714844869515648,196,355,2,615,1,1209,0,682,1,837,2,328,3,1208,0,111.31265142415397,30.712457265114192,"111.31265142415397,30.712457265114192"
宜昌,当阳,怡景嘉园,4553,-0.173,当阳 长坂路,环东路85号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2006年,暂无数据,暂无数据,暂无数据,75,1,//yichang.ganji.com/xiaoqu/yijingjiayuanUi1p/,111.81374436046308,30.828852621346307,111.80149337889566,30.825348773878503,236,944,0,1180,0,10000,0,1119,0,718,3,236,5,10000,0,111.8072461420239,30.822905006358056,"111.8072461420239,30.822905006358056"
宜昌,伍家岗,怡馨园,9306,-8.407,伍家岗 中南路,"松林路,近桔乡路",高层,0.00元/平米/月,商品房住宅,1.70,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,58,10,//yichang.ganji.com/xiaoqu/yixinyuanq367/,111.3483374769324,30.691759755735013,111.33610176633378,30.687916137772014,293,387,1,10000,0,10000,0,10000,0,633,1,1558,0,10000,0,111.34190975885747,30.68557091050575,"111.34190975885747,30.68557091050575"
